1, 0
2, .00029442309000000000
3, .00049235819000000000
4, .00064690111000000000
5, .00353269576000000000
6, .00247101785000000000
7, .00207602978000000000
8, .00224182606000000000
9, .00520248414000000000
10, .00601332189000000000
11, .00507912635000000000
12, .00296885967000000000
13, .00542879105000000000
14, .00307881833000000000
15, .00362138747000000000
16, .00442099570000000000
17, .00317654609000000000
18, .00501363277000000000
19, .00534689428000000000
20, .00591070652000000000
21, .00621070862000000000
22, .00379910469000000000
23, .00442154408000000000
24, .00460233688000000000
25, .00481913089000000000
26, .00770859720000000000
27, .00435907841000000000
28, .01222362517000000000
29, .00605072974000000000
30, .00692939759000000000
