1, 0
2, .00034213066000000000
3, .00044720173000000000
4, .00419943332000000000
5, .00202271937000000000
6, .00316319468000000000
7, .00111575127000000000
8, .00196776390000000000
9, .00969681740000000000
10, .00676212311000000000
11, .01772248745000000000
12, .00871102809000000000
13, .00735313892000000000
14, .00541925430000000000
15, .00230183601000000000
16, .00258450508000000000
17, .00937399864000000000
18, .00536601542000000000
19, .00306530000000000000
20, .00337593554000000000
21, .00718860625000000000
22, .00835940838000000000
23, .01271932126000000000
24, .00525989532000000000
25, .00521805287000000000
26, .00707728861000000000
27, .00703437328000000000
28, .01197299957000000000
29, .00506837368000000000
30, .00547735692000000000
