1, 2.46707215310000000000
2, 1.33244504926000000000
3, .87856183050000000000
4, .65847778320000000000
5, .54422378540000000000
6, .45068616866000000000
7, .38608856200000000000
8, .33739686012000000000
9, .29990301132000000000
10, .26601428988000000000
11, .25580821038000000000
12, .23178334236000000000
13, .20610699654000000000
14, .19952497482000000000
15, .17747159004000000000
16, .17126488686000000000
17, .16007080078000000000
18, .15245099066000000000
19, .15235571862000000000
20, .13699164392000000000
21, .13583064080000000000
22, .14471874238000000000
23, .12807440758000000000
24, .12747244836000000000
25, .11945676804000000000
26, .11421737668000000000
27, .10702066422000000000
28, .10920863154000000000
29, .10532140732000000000
30, .09963021278000000000
